Order_ID,Optimized_Route
ORD_848,"[(38, 0), (38, 1), (38, 2), (38, 3), (38, 4), (38, 5), (38, 6), (37, 6), (36, 6), (35, 6), (35, 7), (34, 7), (33, 7), (32, 7), (31, 7), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (27, 13), (27, 14), (27, 15), (26, 15), (26, 16), (25, 16), (24, 16), (24, 17), (23, 17), (23, 18), (23, 19), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (16, 22), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 24), (9, 24), (9, 25), (8, 25), (7, 25), (7, 26), (6, 26), (6, 27), (6, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (1, 34), (1, 35), (0, 35), (0, 36)]"
ORD_849,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (29, 9), (29, 8), (30, 8), (31, 8), (31, 7), (32, 7), (33, 7), (34, 7), (35, 7), (35, 6)]"
ORD_850,"[(0, 37), (0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (3, 12), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (1, 6), (0, 6)]"
ORD_851,"[(18, 0), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (8, 3), (7, 3), (6, 3), (5, 3), (4, 3), (3, 3), (2, 3), (1, 3), (0, 3)]"
ORD_852,"[(1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (6, 28), (6, 27), (6, 26), (7, 26), (7, 25), (8, 25), (9, 25), (9, 24), (9, 23), (9, 22), (10, 22), (10, 21), (10, 20), (11, 20), (12, 20), (12, 19), (13, 19), (14, 19), (14, 18), (14, 17), (15, 17), (15, 16), (15, 15), (15, 14), (15, 13), (15, 12), (15, 11), (16, 11), (17, 11), (17, 10), (17, 9), (17, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (17, 3), (18, 3), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0)]"
ORD_853,"[(37, 25), (37, 24), (37, 23), (37, 22), (36, 22), (35, 22), (34, 22), (33, 22), (33, 21), (32, 21), (31, 21), (31, 20), (30, 20), (29, 20), (28, 20), (27, 20), (26, 20), (25, 20), (24, 20), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (16, 22), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 24), (9, 24), (9, 25), (8, 25), (7, 25), (7, 26), (6, 26), (5, 26), (5, 25), (4, 25), (3, 25), (2, 25), (1, 25), (0, 25)]"
ORD_854,"[(0, 25), (1, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (2, 20), (2, 19), (1, 19), (0, 19), (0, 18), (0, 17), (0, 16), (1, 16), (1, 15), (0, 15), (0, 14)]"
ORD_855,"[(0, 27), (1, 27), (2, 27), (3, 27), (4, 27), (5, 27), (6, 27), (6, 26), (7, 26), (7, 25), (8, 25), (9, 25), (9, 24), (10, 24), (10, 23), (11, 23), (12, 23), (13, 23), (14, 23), (15, 23), (16, 23), (16, 22), (17, 22), (18, 22), (18, 21), (19, 21), (20, 21), (21, 21), (22, 21), (22, 20), (23, 20), (24, 20), (25, 20), (26, 20), (27, 20), (28, 20), (29, 20), (30, 20), (31, 20), (31, 21), (32, 21), (33, 21), (33, 22), (34, 22), (35, 22), (36, 22)]"
ORD_856,"[(11, 35), (11, 34), (12, 34), (12, 33), (12, 32), (12, 31), (12, 30), (12, 29), (12, 28), (12, 27), (12, 26), (12, 25), (12, 24), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_857,"[(12, 0), (13, 0), (14, 0), (15, 0), (16, 0), (17, 0), (18, 0), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0)]"
ORD_858,"[(41, 33), (41, 34), (42, 34), (42, 35), (43, 35), (44, 35), (44, 36), (44, 37), (44, 38), (44, 39)]"
ORD_859,"[(25, 0), (24, 0), (23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (18, 3), (17, 3), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (17, 8), (17, 9), (17, 10), (17, 11), (16, 11), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (14, 17), (14, 18), (14, 19), (13, 19)]"
ORD_860,"[(0, 1), (0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0)]"
ORD_861,"[(40, 0), (39, 0), (38, 0), (38, 1), (38, 2), (38, 3), (38, 4), (38, 5), (38, 6), (37, 6), (36, 6), (35, 6), (35, 7), (34, 7), (33, 7), (32, 7), (31, 7), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (27, 13), (27, 14), (27, 15), (26, 15), (26, 16), (25, 16), (24, 16), (24, 17), (23, 17), (23, 18), (23, 19), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (16, 22), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 24), (9, 24), (9, 25), (8, 25), (7, 25), (7, 26), (6, 26), (6, 27), (6, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (0, 33)]"
ORD_862,"[(8, 7), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (6, 11), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (7, 17), (7, 18), (7, 19), (7, 20), (7, 21), (7, 22), (7, 23), (7, 24), (7, 25), (7, 26), (6, 26), (6, 27), (6, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (1, 34), (1, 35), (0, 35), (0, 36)]"
ORD_863,"[(1, 26), (2, 26), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (6, 12), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (10, 10), (10, 9), (11, 9), (12, 9), (12, 8), (12, 7), (13, 7), (14, 7), (15, 7), (16, 7), (17, 7), (17, 6), (17, 5), (17, 4), (18, 4), (19, 4), (20, 4), (20, 3), (21, 3), (22, 3), (22, 4), (23, 4), (24, 4), (24, 3), (24, 2), (25, 2), (26, 2), (27, 2), (28, 2), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (37, 0)]"
ORD_864,"[(42, 33), (42, 34), (41, 34), (40, 34), (39, 34), (38, 34), (37, 34), (37, 33), (36, 33), (35, 33), (35, 32), (35, 31), (35, 30), (34, 30), (34, 29), (33, 29), (32, 29), (31, 29), (30, 29), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 30), (21, 30), (20, 30), (20, 31), (19, 31), (18, 31), (17, 31), (16, 31), (15, 31), (14, 31), (14, 32), (13, 32), (13, 33), (12, 33), (12, 34), (11, 34), (10, 34), (9, 34), (8, 34), (7, 34), (6, 34), (5, 34), (4, 34), (4, 33), (3, 33)]"
ORD_865,"[(30, 28), (29, 28), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 24), (9, 24), (9, 25), (8, 25), (7, 25), (7, 26), (6, 26)]"
ORD_866,"[(41, 0), (42, 0), (43, 0), (44, 0)]"
ORD_867,"[(32, 37), (32, 36), (32, 35), (32, 34), (32, 33), (32, 32), (31, 32), (30, 32), (30, 31), (29, 31), (28, 31), (27, 31), (26, 31), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_868,"[(39, 10), (39, 11), (38, 11), (38, 12), (38, 13), (37, 13), (37, 14), (36, 14), (35, 14), (34, 14), (33, 14), (32, 14), (31, 14), (31, 15), (31, 16)]"
ORD_869,"[(25, 12), (25, 11), (24, 11), (24, 10), (23, 10), (23, 9), (22, 9), (22, 8), (21, 8), (20, 8), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (14, 3), (14, 2), (13, 2), (13, 1), (13, 0)]"
ORD_870,"[(44, 34), (43, 34), (42, 34), (41, 34), (40, 34), (39, 34), (38, 34), (37, 34), (37, 33), (37, 32), (36, 32), (36, 31), (36, 30), (36, 29), (36, 28), (35, 28), (34, 28), (34, 27), (34, 26), (34, 25), (33, 25), (33, 24), (33, 23), (33, 22), (33, 21), (32, 21), (32, 20), (32, 19), (31, 19), (30, 19), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (23, 15), (23, 14), (22, 14), (22, 13), (21, 13), (21, 12), (21, 11), (20, 11), (19, 11)]"
ORD_871,"[(7, 35), (7, 34), (8, 34), (9, 34), (10, 34), (11, 34), (11, 35), (12, 35), (13, 35), (14, 35), (15, 35), (15, 36), (16, 36), (17, 36), (18, 36), (19, 36), (19, 37), (20, 37), (20, 38), (21, 38)]"
ORD_872,"[(29, 0), (30, 0), (30, 1), (30, 2), (30, 3), (31, 3), (31, 4), (31, 5), (31, 6), (31, 7), (31, 8), (31, 9), (31, 10)]"
ORD_873,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 23), (14, 23), (15, 23), (15, 24), (16, 24), (17, 24), (18, 24), (18, 25), (19, 25), (20, 25), (21, 25), (21, 26), (22, 26), (22, 27), (22, 28), (22, 29), (23, 29), (24, 29)]"
ORD_874,"[(42, 30), (41, 30), (40, 30), (39, 30), (38, 30), (38, 31), (38, 32), (38, 33), (37, 33), (37, 34), (37, 35), (36, 35), (36, 36), (35, 36), (35, 37), (34, 37), (33, 37), (32, 37), (32, 38), (31, 38), (31, 39), (30, 39)]"
ORD_875,"[(44, 38), (44, 37), (44, 36), (44, 35), (45, 35), (45, 34), (46, 34), (46, 33), (46, 32), (46, 31), (46, 30), (46, 29), (46, 28), (46, 27), (45, 27), (45, 26), (45, 25), (45, 24), (45, 23), (45, 22), (45, 21), (45, 20), (45, 19), (45, 18), (45, 17), (44, 17), (44, 16), (44, 15), (44, 14), (44, 13), (44, 12), (44, 11), (44, 10), (44, 9), (44, 8), (43, 8), (43, 7), (42, 7), (42, 6), (42, 5), (42, 4), (42, 3), (42, 2), (42, 1), (42, 0)]"
ORD_876,"[(37, 1), (38, 1), (38, 2), (38, 3), (38, 4), (38, 5), (38, 6), (37, 6), (36, 6), (35, 6), (35, 7), (34, 7), (34, 8), (34, 9), (34, 10), (33, 10), (33, 11), (33, 12), (33, 13), (33, 14), (32, 14), (31, 14), (30, 14), (30, 15), (30, 16), (29, 16), (29, 17), (29, 18), (29, 19), (28, 19), (27, 19), (27, 20)]"
ORD_877,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (4, 11), (4, 12), (5, 12), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (9, 16), (10, 16), (10, 17), (10, 18), (11, 18), (11, 19), (12, 19), (12, 20), (12, 21), (12, 22), (12, 23), (13, 23), (14, 23), (15, 23)]"
ORD_878,"[(0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (6, 28), (6, 27), (6, 26), (7, 26), (7, 25), (8, 25), (9, 25), (9, 24), (9, 23), (9, 22), (10, 22), (10, 21), (10, 20), (11, 20), (12, 20), (12, 19), (13, 19), (14, 19), (14, 18), (15, 18), (16, 18), (16, 17), (17, 17), (17, 16), (18, 16), (18, 15), (18, 14), (18, 13), (18, 12), (18, 11), (18, 10), (19, 10), (19, 9)]"
ORD_879,"[(30, 34), (30, 33), (30, 32), (30, 31), (29, 31), (28, 31), (27, 31), (26, 31), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (2, 8), (2, 7), (2, 6), (2, 5), (2, 4), (1, 4), (1, 3), (1, 2), (1, 1), (0, 1), (0, 0)]"
ORD_880,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0), (32, 0), (33, 0)]"
ORD_881,"[(38, 34), (39, 34), (40, 34), (41, 34), (42, 34), (42, 35), (43, 35), (44, 35), (45, 35), (45, 36), (46, 36), (46, 37), (46, 38)]"
ORD_882,"[(13, 0), (13, 1), (13, 2), (12, 2), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_883,"[(0, 0)]"
ORD_884,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0)]"
ORD_885,"[(28, 41), (28, 40), (27, 40), (27, 39), (26, 39), (25, 39), (25, 38), (24, 38), (24, 37), (23, 37), (23, 36), (23, 35), (23, 34), (22, 34), (21, 34), (20, 34), (19, 34), (18, 34), (17, 34), (17, 33), (17, 32), (17, 31), (17, 30), (17, 29), (17, 28), (17, 27), (17, 26), (16, 26), (16, 25), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (1, 9), (1, 8), (0, 8)]"
ORD_886,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0)]"
ORD_887,"[(37, 3), (36, 3), (35, 3), (35, 4), (34, 4), (34, 5), (34, 6), (33, 6), (33, 7), (32, 7), (31, 7), (31, 8), (30, 8), (29, 8), (29, 9), (28, 9), (28, 10), (28, 11), (28, 12), (28, 13), (27, 13), (27, 14), (27, 15), (26, 15), (26, 16), (25, 16), (24, 16), (24, 17), (23, 17), (23, 18), (23, 19), (23, 20), (22, 20), (22, 21), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (16, 22), (16, 23), (15, 23), (14, 23), (13, 23), (12, 23), (11, 23), (10, 23), (10, 24), (9, 24), (9, 25), (8, 25), (7, 25), (7, 26), (6, 26), (6, 27), (6, 28), (5, 28), (5, 29), (5, 30), (5, 31), (4, 31), (3, 31), (2, 31), (1, 31), (0, 31), (0, 30)]"
ORD_888,"[(28, 29), (29, 29), (29, 28), (29, 27), (29, 26), (29, 25), (29, 24), (29, 23), (30, 23), (30, 22), (30, 21), (29, 21), (29, 20), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (28, 15), (27, 15), (27, 14), (27, 13), (26, 13), (26, 12), (25, 12), (25, 11), (25, 10), (25, 9), (25, 8), (25, 7), (25, 6), (25, 5), (25, 4), (24, 4), (24, 3), (24, 2), (24, 1), (23, 1), (22, 1), (21, 1), (21, 0)]"
ORD_889,"[(36, 21), (35, 21), (34, 21), (34, 20), (33, 20), (32, 20), (32, 19), (31, 19), (30, 19), (29, 19), (29, 18), (29, 17), (29, 16), (28, 16), (27, 16), (26, 16), (25, 16), (24, 16), (23, 16), (23, 15), (23, 14), (22, 14), (22, 13), (21, 13), (21, 12), (21, 11), (20, 11), (20, 10), (20, 9), (19, 9), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_890,"[(0, 38), (0, 37), (0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (2, 25), (2, 24), (2, 23), (2, 22), (2, 21), (2, 20), (2, 19), (1, 19), (0, 19), (0, 18), (0, 17)]"
ORD_891,"[(23, 0), (22, 0), (21, 0), (20, 0), (19, 0), (19, 1), (18, 1), (18, 2), (17, 2), (16, 2), (15, 2), (14, 2), (14, 3), (13, 3), (12, 3), (11, 3), (11, 2), (10, 2), (9, 2), (8, 2), (7, 2), (6, 2), (6, 1), (5, 1), (5, 0), (4, 0), (3, 0), (2, 0), (1, 0), (0, 0)]"
ORD_892,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0)]"
ORD_893,"[(0, 0)]"
ORD_894,"[(0, 38), (0, 37), (0, 36), (0, 35), (1, 35), (1, 34), (1, 33), (2, 33), (3, 33), (4, 33), (4, 32), (5, 32), (5, 31), (5, 30), (5, 29), (5, 28), (4, 28), (4, 27), (3, 27), (3, 26), (3, 25), (3, 24), (4, 24), (4, 23), (4, 22), (4, 21), (4, 20), (4, 19), (4, 18), (4, 17), (4, 16), (3, 16), (3, 15), (2, 15), (1, 15), (0, 15), (0, 14), (0, 13)]"
ORD_895,"[(3, 0), (3, 1), (3, 2), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (4, 34), (4, 35), (4, 36), (4, 37), (4, 38), (4, 39), (4, 40), (3, 40), (2, 40), (1, 40), (0, 40), (0, 39)]"
ORD_896,"[(0, 11), (1, 11), (2, 11), (3, 11), (3, 10), (4, 10), (5, 10), (5, 9), (6, 9), (7, 9), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (10, 5), (10, 4), (11, 4), (12, 4), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (18, 5)]"
ORD_897,"[(44, 34), (43, 34), (42, 34), (41, 34), (40, 34), (39, 34), (38, 34), (37, 34), (37, 33), (36, 33), (35, 33), (35, 32), (35, 31), (35, 30), (34, 30), (34, 29), (33, 29), (32, 29), (31, 29), (30, 29), (29, 29), (28, 29), (27, 29), (27, 30), (26, 30), (25, 30), (25, 29), (24, 29), (23, 29), (22, 29), (22, 28), (22, 27), (22, 26), (21, 26), (21, 25), (20, 25), (19, 25), (18, 25), (18, 24), (17, 24), (16, 24), (15, 24), (15, 23), (14, 23), (13, 23), (12, 23), (12, 22), (12, 21), (12, 20), (12, 19), (11, 19), (11, 18), (10, 18), (10, 17), (10, 16), (9, 16), (8, 16), (7, 16), (7, 15), (7, 14), (7, 13), (7, 12), (6, 12), (5, 12), (4, 12), (4, 11), (3, 11), (2, 11), (2, 10), (2, 9), (1, 9), (1, 8), (0, 8)]"
ORD_898,"[(0, 18), (0, 17), (0, 16), (1, 16), (1, 15), (2, 15), (3, 15), (3, 14), (3, 13), (4, 13), (4, 12), (5, 12), (5, 11), (5, 10), (5, 9), (6, 9), (7, 9), (7, 8), (7, 7), (8, 7), (8, 6), (9, 6), (9, 5), (9, 4), (9, 3), (8, 3), (8, 2), (9, 2), (9, 1), (9, 0)]"
ORD_899,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (5, 1), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (14, 3), (14, 2), (15, 2), (16, 2), (17, 2), (18, 2), (18, 1), (19, 1), (19, 0), (20, 0), (21, 0), (22, 0), (23, 0), (24, 0), (25, 0), (26, 0), (27, 0), (28, 0), (29, 0), (30, 0), (31, 0), (32, 0), (33, 0), (34, 0)]"
ORD_900,"[(36, 0), (35, 0), (35, 1), (34, 1), (33, 1), (32, 1), (31, 1), (30, 1), (29, 1), (28, 1), (28, 2), (27, 2), (26, 2), (26, 3), (26, 4), (26, 5), (26, 6), (26, 7), (25, 7), (25, 8), (25, 9), (25, 10), (24, 10), (24, 11), (23, 11), (23, 12), (23, 13), (23, 14), (23, 15), (23, 16), (22, 16), (22, 17), (22, 18), (22, 19), (21, 19), (21, 20), (21, 21), (20, 21), (19, 21), (18, 21), (18, 22), (17, 22), (17, 23), (17, 24), (16, 24), (16, 25), (16, 26), (17, 26), (17, 27), (17, 28), (17, 29), (17, 30), (16, 30), (16, 31), (15, 31), (15, 32), (15, 33), (15, 34), (15, 35), (15, 36), (15, 37), (15, 38)]"
ORD_901,"[(1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (4, 16), (4, 17), (4, 18), (4, 19), (4, 20), (4, 21), (4, 22), (4, 23), (4, 24), (3, 24), (3, 25), (3, 26), (3, 27), (4, 27), (4, 28), (5, 28), (5, 29), (5, 30), (5, 31), (5, 32), (4, 32), (4, 33), (3, 33), (2, 33), (1, 33), (1, 34), (1, 35), (0, 35), (0, 36)]"
ORD_902,"[(30, 29), (29, 29), (29, 28), (29, 27), (29, 26), (29, 25), (29, 24), (29, 23), (28, 23), (28, 22), (28, 21), (27, 21), (26, 21), (26, 20), (25, 20), (24, 20), (23, 20), (23, 19), (23, 18), (23, 17), (22, 17), (22, 16), (22, 15), (22, 14), (22, 13), (21, 13), (21, 12), (21, 11), (20, 11), (20, 10), (20, 9), (19, 9), (19, 8), (18, 8), (18, 7), (17, 7), (17, 6), (17, 5), (17, 4), (16, 4), (15, 4), (14, 4), (13, 4), (13, 3), (12, 3), (11, 3), (11, 2), (11, 1), (10, 1), (10, 0), (9, 0)]"
ORD_903,"[(0, 0), (0, 1), (1, 1), (1, 2), (1, 3), (1, 4), (2, 4), (2, 5), (2, 6), (2, 7), (1, 7), (1, 8), (0, 8)]"
ORD_904,"[(6, 0), (6, 1), (6, 2), (7, 2), (8, 2), (9, 2), (10, 2), (11, 2), (11, 3), (12, 3), (13, 3), (13, 4), (14, 4), (15, 4), (16, 4), (17, 4), (17, 5), (17, 6), (17, 7), (18, 7), (18, 8), (19, 8), (20, 8), (21, 8), (22, 8), (22, 9), (23, 9), (24, 9), (25, 9), (26, 9), (27, 9), (28, 9), (29, 9), (30, 9), (31, 9)]"
